study,representation,candidate,seed,analysis_mode,reference_view,view,semantic_family,target_id,target_kind,primary_metric,heldout_point_estimate,paired_standardized_semantic_loss_difference,ci95_lower,ci95_upper,semantic_change_gate,semantic_loss_gate,semantic_gain_gate,n_rows,n_scenarios,n_log_clusters,split_contract,target_source,diagnostic_not_historical,evidence_level,interpretation_matrix_result
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.5,0.11250879009260237,0.0,0.19741838141820905,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,interaction,raw33.mean_front_distance,continuous,R2,0.80790064051269,0.5278486985015338,0.3700711941274213,0.6813667793538797,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,interaction,raw33.mean_rel_speed,continuous,R2,0.873712779792966,0.18537079214370356,-0.027062632245822133,0.3963723461114115,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.7911864552422074,-0.06400610130931499,-0.23831858605729342,0.19724114854210406,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,ego13.heading_change_abs_total,continuous,R2,0.007297651198946209,-0.09892102732242254,-0.26609219992186134,0.15342270803007982,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.mean_speed,continuous,R2,0.701508026300068,0.12210519376416964,-0.08561168646744681,0.48613236912227803,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.rms_accel,continuous,R2,0.6749406695595268,-0.1779064563797703,-0.3161319956856743,0.019075446577009315,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,ego13.rms_yaw_rate,continuous,R2,0.08504700799658715,-0.12267109198458223,-0.2991986690028239,0.10658166937870697,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.front_pressure_score,continuous,R2,0.7981520712426475,0.11621138371367794,-0.14238622799564107,0.26739627921481296,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,-0.16014131520352343,-0.2582872081659395,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_front_distance,continuous,R2,0.9521449064270776,-0.2517482103596704,-0.4322449276791666,-0.06215196920423668,True,False,True,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3407,A,3407,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9149311114773176,0.008814077812484465,-0.24282483016319242,0.2121007555407022,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.5155785804551003,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,-0.037978502680618975,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.576163558743783,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.3736174617609428,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.042268723293849786,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.6185077660794502,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.7712332751599767,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.946715698617894,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.922360069893951,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.end_minus_start_speed,continuous,R2,-38.086652248502524,1.2471792012920415,1.0679860643561838,1.5360678608986345,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,ego13.heading_change_abs_total,continuous,R2,-0.04054437198535643,0.011166746162351995,-0.19272769261511427,0.29248223483255376,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.mean_speed,continuous,R2,-40.93246595423105,1.281274467292367,1.0943339432862613,1.5747317109072487,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.rms_accel,continuous,R2,-26.137756734331536,0.9070921282271196,0.7843134162188397,1.1068885430188418,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,ego13.rms_yaw_rate,continuous,R2,0.013387520881459669,0.12490773150855507,-0.09277005776212181,0.4214396679032417,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.front_pressure_score,continuous,R2,-1.0106286545933605,0.6739728804294853,0.47479576562931836,0.8940696873361361,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6455788248981966,0.5304548326899736,0.34770204819398237,0.7104481841786431,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.mean_front_distance,continuous,R2,0.7822813930997552,0.41374557502694137,0.2726082054788749,0.5412848918797888,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.mean_rel_speed,continuous,R2,-0.24036580948223718,0.6664966383865575,0.5472197322200605,0.8211510550039675,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,-0.7908568988761902,0.521663430506732,0.4067208844304325,0.6704628677731624,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,mean,lateral,ego13.heading_change_abs_total,continuous,R2,-0.019796300176455617,-0.09684329044206598,-0.29992104515273377,0.13964374579453773,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,A_seed3408,A,3408,FROZEN_PROBE_ACROSS_VIEW,last,mean,longitudinal,ego13.mean_speed,continuous,R2,-1.1883303038958246,0.5983558932919434,0.4849622661952532,0.7818573963870953,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
