dose,dose_role,view,view_status,representation,candidate,seed,probe_contract,probe_selection_parameter,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
dose0,PRIMARY,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3340.072792347559,-6221.221229892291,-2024.490775606485,2.7289266719689524,57.80201373955373,-0.07986404125644632,-0.00213042900772214,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,1.0,1.0,1.0,nan,nan,nan,nan,1.0,1.0,class_0=4; class_1=76
dose0,PRIMARY,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9099759054226363,0.8489465791647537,0.9556071870941436,4.417735142029099,0.3000401549415739,0.945039712486741,1.0563618789104527,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7953009862947478,0.7393815637302423,0.8520108149496399,3.0531773186694173,0.45243675105505315,0.9497980016898255,1.409710410609654,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8453534301621024,0.7043993055303289,0.9144730960621676,1.4672415571047714,0.39325128078354377,0.6469745609215792,0.8343215510351641,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.147793635906757,-6.1003980020552016,-2.90298816579612,1.6681037439805777,2.2688749714135326,0.5917487107360525,0.4093015571524042,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.280057638057213,-2.3656784485731706,-0.7420482145385278,2.621192353424104,1.509985972801474,-0.31924519456165024,-0.42360778465429044,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-22.32519743717096,-42.99197180283275,-13.42602593312534,0.5531884543728557,4.829616696713204,0.039310829817158936,0.020483248780006742,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-26.30855054479588,-53.62122776404775,-14.971240147392175,0.026021502042129434,5.225758370303384,0.21080637599624943,0.045397658056756454,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-31.237124589973256,-59.130649472768226,-19.26635325233099,0.2674016944228187,5.677774615989371,0.11755743084857011,0.06532737062061733,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9078947368421053,0.84375,0.9487179487179487,nan,nan,nan,nan,0.9407894736842106,0.6310935441370225,class_0=4; class_1=76
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9240131970533951,0.8776253497591006,0.9594780719938524,4.122696189208176,0.27565703863062324,0.9487110828363291,0.9849525884548185,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7350933299266136,0.6779680464201,0.7948628277671551,3.403672108256329,0.5146908490282165,0.9540249083423119,1.584561625445681,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8430018643667381,0.6791853121243041,0.9219853586296398,1.3717937050516589,0.3962299024976055,0.7591425976433566,0.8646546932292044,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.576016282992809,-1.1362269809189278,-0.2217338281412113,0.9932039833080495,1.2553948713424032,0.6238865447726207,0.4996419929195446,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.3147684175541339,-2.8647950505727393,-0.5875217490553694,2.7132265807421025,1.5214363008532872,0.5288326300984528,0.7944867286449477,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-220.708572098582,-435.96239226102836,-133.99669272470186,1.8750993093280688,14.889881534068092,-0.11647913736521331,0.01855894498119991,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-193.82795354473222,-489.6796234633202,-72.34169819577694,0.06038577606152527,13.958078433105761,0.15679793717768403,0.007564948021188805,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-42.378110227120445,-77.62397527017512,-25.67007816736224,0.314378178103813,6.586206057140973,-0.024308485700890767,-0.012749546632493062,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9473684210526316,0.8972602739726028,0.9794589966679006,nan,nan,nan,nan,1.0,0.7222222222222222,class_0=4; class_1=76
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9457449046767171,0.9159947581692927,0.9680255233363005,3.7553420146171432,0.2329272318199032,0.9498704629467254,1.0212406053688776,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7377365373755508,0.6702117880643776,0.8055977086359547,3.4816904711288883,0.5121166494310151,0.9413200346325531,1.4996828615334217,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8654683449427281,0.706160055440207,0.9526504044572951,1.0763504770363748,0.3667855709502105,0.7704710519468911,0.9419543909411794,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0367415779591957,-1.7117098243597477,-0.6148203379128165,1.0653789434662,1.4271445539815497,0.8068917018284107,0.5848240378777279,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.9526347881931103,-2.16462949298623,-0.27206347446346163,2.2949316234827606,1.3973670914234064,-0.07147210501640881,0.20922073824454615,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-39.8837302338192,-84.20813558354776,-20.546500560047527,0.6788359440152563,6.394038648133056,0.16643225503984999,0.009335015583802491,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-223.2366046340233,-500.4252779070069,-107.92499715377798,0.07382181020240974,14.974531866940726,-0.16047819971870605,-0.01801018153389919,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-40.40578575821824,-78.12593814610779,-22.75485657700551,0.2788359545574507,6.434732765097416,-0.03291139240506329,0.022031108298021223,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9276315789473684,0.8728581025217031,0.9647887323943662,nan,nan,nan,nan,1.0,0.6715192235908921,class_0=4; class_1=76
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9440214685583438,0.9151743965564066,0.9655445022117426,3.8481622203229704,0.23659782636714197,0.9539282933331121,0.986554851371239,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7063041119980159,0.6380689370475771,0.7743051554529207,3.647023144897598,0.5419371624109054,0.9564161298200042,1.5430812430655223,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8529157459201955,0.7014736403465168,0.9284811029857721,1.2307238799240645,0.3835156503714086,0.8036122271569913,0.8141647753873219,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.055361076742208,-6.131589791689383,-2.8606041996524323,1.7576301838516983,2.248413012936504,0.8954289732770746,0.39565681891373944,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.7625833504933204,-4.773010394323224,-1.705950582471914,3.7825337123526155,1.9397379592340098,0.8477730895452413,0.7249143244460123,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-7.032262457103604,-13.100844659117893,-4.381678075999137,0.35756577634191,2.8341246368329682,-0.36455696202531646,-0.15229243551578028,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-12.058533182789011,-25.08725688113438,-6.263098672616986,0.01752487827209473,3.61365925106242,-0.19423347398030943,-0.055309162518446274,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-16.19267636258401,-30.07863816140912,-9.227208541666714,0.19775681599234476,4.146405233763821,-0.1642991092358181,0.016180748204417814,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9539473684210527,0.9057787561915245,0.9835164835164836,nan,nan,nan,nan,0.9901315789473684,0.7425287356321839,class_0=4; class_1=76
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.6514099023322744,-1.0389959350251368,-0.39606910295454334,24.7451589194197,1.2850719444187841,-0.08707427704121815,-1.8706874342709239,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.4901103880473494,-0.7166166633020743,-0.3234232594559662,10.175379725724277,1.220700777441937,-0.12637243203319096,1.0075718489977692,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.5059374145492537,-0.6868425215667052,-0.38508003916167716,4.08541898241776,1.2271664168112055,0.04346205064529171,0.07799748026703522,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.23271214828149533,-0.6933434252828221,0.06974500272198642,0.8168967050313631,1.110275708228139,0.39397562119081114,0.44613222497588234,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.18679289329194748,-0.0853403493952338,0.3407150382299715,1.6084634502056445,0.9017799657943464,0.8148148148148149,1.4523041947587287,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.044478552879853,-8.278499783233231,-2.2573283601656744,0.26229016680823725,2.2459916635820028,0.30445382090951717,0.1879115037213881,nan,nan,NOT_APPLICABLE
dose0,PRIMARY,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,A_seed3407,A,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-78.7924295381744,-159.29903162476901,-47.03292824869616,0.04745327520907904,8.932660831923172,-0.13675574308485702,0.0019507974561626062,nan,nan,NOT_APPLICABLE
