session_id,declared_outcome_exposed,reservation_or_permanent_conflict,exposure_stage,exposure_type,development_or_evaluation_use,training_use,confidence,evidence_sources,notes
2021.09.17.18.16.32_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.18.42.25_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.19.20.02_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.19.38.59_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.20.30.55_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.17.20.31.03_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.12.58.53_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.13.46.45_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.14.04.18_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.14.38.07_veh-42,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.14.50.11_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.17.01.23_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.17.42.50_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.18.15.46_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.18.55.11_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.19.38.32_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.20.20.32.00_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.16.42.24_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.17.53.12_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.18.07.37_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.18.54.31_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.19.41.31_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.20.04.35_veh-08,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.21.20.37.06_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.13.07.52_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.13.54.40_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.14.44.24_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.17.03.56_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.17.57.13_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.18.57.19_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.19.52.54_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.23.20.37.33_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.24.14.23.05_veh-45,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.27.14.45.42_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.27.17.06.43_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.27.17.52.47_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.27.18.51.35_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.27.19.43.19_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.13.24.06_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.14.23.32_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.15.17.00_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.16.09.49_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.16.50.03_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.17.43.06_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
