session_id,exposure_class,raw_candidate_scenarios,ranked_candidates_examined,representative_log_id,representative_scenario_token,source_provenance_status,representative_source_partition,representative_source_database_fingerprint_sha256,selection_rank_sha256,execution_initial_speed_available,execution_initial_speed_mps,initial_speed_ge_3_61,native_route_available,native_route_identity,route_reference_complete,map_support_available,scenario_loadable_metadata_only,precontext_fields_available,precontext_id,production_executor_compatible,duplicate_alias_status,static_eligibility_status,exclusion_reason,ambiguity_reason,final_primary_roster_member
2021.09.15.17.41.38_veh-45,E1_UNRELATED_HISTORICAL_USE,16607,1,2021.09.15.17.41.38_veh-45_00011_00436,76373ce8725453c1,COMPLETE,train_pittsburgh,7418af520a1c58f02824f09e6fc7eff797f2e842e9f6c89dccf8698fa0b6bc12,00061a3bc7f84ae4a4efa8e2349f2982cc3ed0594761ae821cfa847c3eee5ee4,true,5.642951,true,true,78c10c9cd6e1d8aea37fcd3c56a447b591cb19fe02a6797b4fbc1a4dfe07ad4c,true,true,true,true,b4aba722465cbe520304c4de3b8d9419084a1b8cfddf7975c6a15d6d736101a4,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.15.18.28.05_veh-45,E1_UNRELATED_HISTORICAL_USE,20105,1,2021.09.15.18.28.05_veh-45_00196_00273,d39dd93e936c5b62,COMPLETE,train_pittsburgh,9c424f050519ac839151bef7ff3c65afd43607adda1396a7884d42084a4d8adc,00004b83e5d5d5aeaac6ee07b7b161c106c9a9fb4ca9d3e432c31cf0aee4be0f,true,11.761883,true,true,1706fc845183f4dd382bdd294e5a26fba79d83916d68dec6c677739ece3fe6a7,true,true,true,true,19aae2c24d20602aa222cd94a58e850778e8221b4a4fef95db7f079d1eaf565e,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.16.15.12.03_veh-42,E3_PRIMARY_METHOD_DEVELOPMENT,5662,0,,,COMPLETE,,,,false,,false,false,,false,false,false,false,,false,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_INELIGIBLE,EXPOSURE_POLICY_E3_E4,,false
2021.09.17.12.58.10_veh-45,E1_UNRELATED_HISTORICAL_USE,27308,8,2021.09.17.12.58.10_veh-45_00693_00915,5cde5492c6e555e4,COMPLETE,train_pittsburgh,e1bd67115e4e3e531515e3b614870ccf4553a9b76af92f073264f7953e9da957,0017577d59bd53a9607addb701a4fdd0e7d6e1ccb41ad99e49ef728761d2fa22,true,6.353884,true,true,cc211a17a09656c6ead273eed1619c08260fb4d4f099b6febb366ae52a638db0,true,true,true,true,2e5ad6e262f09ebc259b33edac30714229a8bf3a4d32f4407393fa71f53a9e6b,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.13.27.08_veh-42,E1_UNRELATED_HISTORICAL_USE,15674,1,2021.09.17.13.27.08_veh-42_00434_01037,e024ad25999e5723,COMPLETE,train_pittsburgh,8048ab159e71d3ee7c030adf20ce9f3cdb93ded0493c19a48f767063ebae220d,0000a9d69beee810025c1dd8826ec93095d4a4ef109325e5f7b5421aeeac5575,true,5.606457,true,true,036ed8086029925e55f4e5f3033912f08d414bf57f8ea85da0c70b03bfb7b4eb,true,true,true,true,66980033573500031f7de4271949ee13e142fbc6db5fa181d5f037ca871ad606,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.14.16.10_veh-42,E1_UNRELATED_HISTORICAL_USE,13040,5,2021.09.17.14.16.10_veh-42_00590_00737,285b7c87e4af5086,COMPLETE,train_pittsburgh,1891e2b58b5decd683b80262ced7f23432f2ca2d9e1a6ab841e235bbf7328f52,0026d70a06dc43af5d2d3b44392958f1464591a0148b54d8a8533c08393d2fb5,true,6.090997,true,true,ddc6eed932839cc6d8a2629686cd8d69b448c56a0b77b1fc551519debf8dabac,true,true,true,true,2b5252df11c87e30f795177a30e778a82926b54e4659227f40d919391cc49579,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.14.16.24_veh-45,E1_UNRELATED_HISTORICAL_USE,33427,1,2021.09.17.14.16.24_veh-45_01340_01767,6a72f4b2d63e571d,COMPLETE,train_pittsburgh,b65b752fbaaaa3b83b6a9ae7cda387ec5564dcfd9d68622a91f9f839779f37b1,00014668009c360621abbb0656f6dec22b95bb3180ea18ff6eca8e574f7cbdb0,true,7.613477,true,true,fc60869243c1b860dcad3047a251248713c693f70a767b5887c92f0439885984,true,true,true,true,370ea50c36aa7ee04974a398d9ab1fd9d4f48b5edda1d78566c88bc048408454,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.14.49.23_veh-42,E2_BENCHMARK_ENGINEERING,25954,1,2021.09.17.14.49.23_veh-42_00135_00310,9fe700abf47057f0,COMPLETE,train_pittsburgh,1f381a8302e57adb58a7b387a0ba5a7d69454c630e5815dd171c7b6f3f86fe23,00002a3a8b1775b1891cb77f366a88aa81da32d587af085970667a2b4c29fa01,true,14.151694,true,true,c65e8c8269b52a632bf87230412e0ce19bd35ef1dcaef43d6993eaf4fd47778d,true,true,true,true,17c78f356097e5a8a7acc4dcb0c09a22df787df908417348c485f0f6586fd4b5,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.16.35.20_veh-45,E2_BENCHMARK_ENGINEERING,30749,1,2021.09.17.16.35.20_veh-45_00394_00540,c8b38a24c1b1531b,COMPLETE,train_pittsburgh,8c082499dbfb057fe1530587790d126e8f323d2b0b104abf0dbd446082ef6c1f,000085803c4ff0ea0115e412a450c35d7d5b1abf7999fb2a71e2ea72deff011a,true,7.816115,true,true,94ab85054017a4cba3df3f3f3cd6e9c87c2f252a8918b51dc0b5c3562bc8a159,true,true,true,true,047c3e533a689572830a7a340c0bcb8935781f997eeca640c0dc6a47cf06e1cb,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.17.36.45_veh-45,E1_UNRELATED_HISTORICAL_USE,13433,1,2021.09.17.17.36.45_veh-45_00338_00529,04eb2faac8f55cfd,COMPLETE,train_pittsburgh,21a7ac455d2f130b4ec133710fe160e4ff99da932c8d04899b5dc810a98f94c1,001141f7ca08c3bfc58bbfce84592289d699a0b2779edf55debbf7b813da6f28,true,9.292886,true,true,a7af99f2623148e97321204a66a53f4e05170f394aa2f3d5fe27ab047c509dda,true,true,true,true,21c85614bec07a17c6f7d2b5cfe75f690c09d8f43e1036d771af6ec1a2285b9d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.18.16.32_veh-45,E1_UNRELATED_HISTORICAL_USE,36753,9,2021.09.17.18.16.32_veh-45_01447_01769,fafe0c117f07514c,COMPLETE,train_pittsburgh,a54f2422ebbd8a689df2c193f3c1ca2256e1e7d2306a8cf841a78879465dd84c,000f4ca6a32fc77c62017ea2b506ceba454c9b21bdd78d090d6ab98a6fa66c3e,true,6.435817,true,true,46fc82f004a971aff7009be4beb207aed9a8a67b09735d7d55928aaedfa18bee,true,true,true,true,61037e5e251e8875a00fbb355b2845662e50fbbf8222925beaa453aa04afe48c,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.18.42.25_veh-08,E1_UNRELATED_HISTORICAL_USE,35013,1,2021.09.17.18.42.25_veh-08_01760_02084,2a0b0d98fcab5f1f,COMPLETE,train_pittsburgh,259caac74c770e8a4cf359b4d5157c4e6db90e54d9a556264f519bc86f7e9fe3,0003f2ec862127c8cf421ca670a22d423e51962b47633d503f800e2eacb3b726,true,6.706677,true,true,88abd2bdfe974975331d24dda9907656da56aa30d0230194492b9d4f9617f5df,true,true,true,true,eeaed835b663171f46ab32789cdb489231b3e9ad53d227e37d6def11dd1d62cc,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.19.20.02_veh-45,E2_BENCHMARK_ENGINEERING,37271,4,2021.09.17.19.20.02_veh-45_00559_00692,8b6c1a92071a5110,COMPLETE,train_pittsburgh,f98f466ad12c935739da3bc4bb50993dd8dde498a1a95d79a3dc938041d678a9,0007193c2ccc328b412c12b654f3992d5f11300e1a9269d3049653d91b85b20d,true,13.122261,true,true,0f113beb6d6f53ef3cc58220da591dbbe24cfac4c879eb50917e86d5c36d384a,true,true,true,true,a766bedf725563c40feb5268839d2d3dd51270bc3e41001a8a49b6dd5b917c98,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.19.38.59_veh-08,E1_UNRELATED_HISTORICAL_USE,34502,8,2021.09.17.19.38.59_veh-08_01524_02752,9af83998dcfe5b25,COMPLETE,train_pittsburgh,60cdfb9c53cf71d7a8d7065ecaa51df4a2e71d266701e18582586a00ebbcb130,00089a898a895dac77f69b2e47b944c5da2e6985e14cfd67e4147af0e43b13d9,true,3.640094,true,true,61e6861437a48e72f7a59c07295bf8ca14ed3d2e9a1ecda824374b13c5bf7c27,true,true,true,true,7ff2ec868c6748c235ae9bd64fc1f92d13595f8457be5e8aab8ae4f349e430be,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.20.30.55_veh-08,E1_UNRELATED_HISTORICAL_USE,33877,1,2021.09.17.20.30.55_veh-08_02644_02784,6c478498c2d8539e,COMPLETE,train_pittsburgh,ab422709402c57a6388a82d1e23c4c55e63b367eb0f53b9e5a7b63366bad4b6c,000014762112882ab248cce7a9695ec6cc846356ccf44791419b795317f3c8b9,true,11.990254,true,true,667184200003d8ab4368c377ca29fa6ca8b2745a85a4446cd1c797aed60ae104,true,true,true,true,c8dc11d7b20182a58d025be10a201242800a907ac55931f7155222488b50f075,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.17.20.31.03_veh-45,E1_UNRELATED_HISTORICAL_USE,17747,5,2021.09.17.20.31.03_veh-45_01038_01394,6bd95fd9312752e3,COMPLETE,train_pittsburgh,7119c38c5e170df248272364a6c6e47dc6c1c3e462ce4e7f9f261721388999e8,000661c5a115f6d84ef9d7944013075c1e300833cdfc789776272f4ceb8c97d2,true,4.286718,true,true,3977f6af6458c4280c5450056e22329d6c7d1d5e46768e058e850e115ce5baa0,true,true,true,true,96a3004e7d52e39d46fbf2ffc50f03b19d8dd760b17dc1b185e094d8afd2f52d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.12.58.53_veh-42,E2_BENCHMARK_ENGINEERING,29402,1,2021.09.20.12.58.53_veh-42_00016_00125,9b2ef80dc6aa521f,COMPLETE,train_pittsburgh,f16b2269c30cd74e8e330a10791b2b987285465b8ac2966af4f73bd0e327d55b,000166e562083925e99838a2f231ca171aaec8804662f7c89a77f49ee975c5c0,true,6.757906,true,true,23005038a3560aa304bdcf4012bf8c782c7ff9d3a0b3b7bd7616aa0b1a6adbf8,true,true,true,true,a6c668e265e3e63066688241c9a4b01c738d1edc647d4faac63e318c17cc5dc7,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.13.46.45_veh-42,E1_UNRELATED_HISTORICAL_USE,24907,2,2021.09.20.13.46.45_veh-42_00401_00526,220e059ff5b35cfa,COMPLETE,train_pittsburgh,e4a65d9cac5d5ecebe545c018f0aea29ee749e1f54617842bda1132b7635d55f,000120ea4a8eb0bd45f0d923ee43719019aad5fce3265ee4ec48d1d9a57d2021,true,11.909644,true,true,9a0d3898b27d9ef22fc0da20b175de27ec89813206d7f18dd6bcc0d9b0751d7e,true,true,true,true,2b997a6a4e2217486a4e35502e5961923c8813f31199063edf82c8c55bbab1c4,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.14.04.18_veh-08,E1_UNRELATED_HISTORICAL_USE,28031,3,2021.09.20.14.04.18_veh-08_01165_02197,99464b3cf9dd5242,COMPLETE,train_pittsburgh,9f211feb1f955c0c7004dcbcb0fc87c73c27bee2d7be980d38a5e5b5c8905285,000b57015b32694b6694deecba5507d448540778c5489bc49f6eac6f508ee98f,true,7.992004,true,true,d086ec4f519fd72f9ddd5b558e3b72bcd5c87bad587f2accc9393770df78311f,true,true,true,true,b6d03b7c7dbb69440ffaf82e60322035c1e400ee0052c6331197e356f4bd8d82,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.14.38.07_veh-42,E1_UNRELATED_HISTORICAL_USE,27337,1,2021.09.20.14.38.07_veh-42_02732_02824,e7e2a835cd3058e3,COMPLETE,train_pittsburgh,86a788e7a91068c8017d2ec3718a32735ed8eb02487275bfc8fb79cea61580fc,0005032625065cc2caaddea5a5440f6c214432bf2e7511692b91d0a0ef1d95e9,true,12.463769,true,true,457984aab54821cd11e71251132f0ebc705bbf5b53d0a6fac49f9b6ffd569bc8,true,true,true,true,bcada5fd7cbbf5ad6b1ab62b1d2ea6fec3701dd47303a7b9cb7cfb2c0fcded01,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.14.50.11_veh-08,E1_UNRELATED_HISTORICAL_USE,18856,1,2021.09.20.14.50.11_veh-08_00016_01146,b204760a6cf75f48,COMPLETE,train_pittsburgh,84a3fc43c1d9e64afcf2d1565e87103594c41d5dae0337b2ac7ed23ccf479be1,000058635b84123602e45c84a3b0d780a63d8cc4ba0c81f31b6179f528bc1e0c,true,6.599561,true,true,0b80d59a5d453e2c8b025f615522a43b8d57ff28e9b76621753ddfd3a271deb1,true,true,true,true,ae790065240d33840e378cff79dcc41cde8154f264e7e174ef49020a8b8e3b1f,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.17.01.23_veh-08,E1_UNRELATED_HISTORICAL_USE,16632,2,2021.09.20.17.01.23_veh-08_00974_01766,cdc8f8f4b4285a8e,COMPLETE,train_pittsburgh,0754e50b01df5fa8041e8a4a875eadfc1f95c4283a7972385453c8a603e1992e,0007de0bbed043b61c4e5020f1bdbdfe1298e4ed7e8bf0300a647c49eb6dd4a3,true,6.551668,true,true,86ce220331fcc6b8880c3e59dd48f5ec7c7e82c1457d736dcf94737dc55b6be3,true,true,true,true,b49d715ff523041c3b6314829628bf908bdee90ac2a4a7f865693faaa52fc5f6,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.17.42.50_veh-08,E2_BENCHMARK_ENGINEERING,19014,13,2021.09.20.17.42.50_veh-08_00322_00551,2aaa876730875879,COMPLETE,train_pittsburgh,355e13d0d98b50ab031709e7afe92d8284c08ff81a9a30777191de07f614166b,00295a4f9012c914f9d39732e43ef073e684ba28b1f0a93140b2cc322b81f3de,true,4.019258,true,true,6059bf483389fb318d45dc9d34793b03766a17ce4d1aa26132e01dd323807bf5,true,true,true,true,b80eeec4ac4532d1713940e6e83c98c101cc6b195920f6fb0520f6e8eb211955,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.18.15.46_veh-08,E1_UNRELATED_HISTORICAL_USE,12872,11,2021.09.20.18.15.46_veh-08_00796_01182,0d56878203d7543b,COMPLETE,train_pittsburgh,2c4c9c86a0ce7ef9f2bac842611e4573cc39871000d6a60c303ece999c1b7832,003389889d9e8f8f6f135edd5639503d0391fc90a4afde6105ceb952c23fb916,true,6.139055,true,true,1acde16bea0ee797e0854c3e09fed45f33061d754ef0d1b0416be4ca5c283761,true,true,true,true,4a926057e343d881c0f441dacd75d85e69772ad1296d4d4ae4ade801a7dc8198,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.18.55.11_veh-08,E1_UNRELATED_HISTORICAL_USE,12663,2,2021.09.20.18.55.11_veh-08_00839_01047,65fb529461e3506c,COMPLETE,train_pittsburgh,371505aa8a8d29213a8f41142a4ecfe141b48740d9d541b72a012abf028a012f,00057e3ca754c0fc47520848483a12683aeb046ff1ad369c05c478be6f06eaa5,true,8.312800,true,true,947ea0d62b3f4a68f9b905a2d41e47b0dcd8bd933e5aadec58ce1eaeba159675,true,true,true,true,761724f718e670b7030bef8e6f5196cf3e1af69cbd8ec7aacd10bab0bb8fbd83,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.19.38.32_veh-08,E1_UNRELATED_HISTORICAL_USE,34792,1,2021.09.20.19.38.32_veh-08_00236_01202,2e50d6a6cd49598a,COMPLETE,train_pittsburgh,b28f89a7db5f85f9955d6747df18a15bc606d22f548b2111cc059eb2ebbc4510,000271beb825c98ff4ee78b67ceee96e3277e9335c0ede41b7fb4eb8112091e1,true,11.554601,true,true,b12947a574ab13fac198ddab1b50ea49d658207fd2a55ade39af30c8799238a4,true,true,true,true,2a302da1a806c01a75b7e3a49b651d6a4aaf2f16e457e34efb3c8e3e6dc52fde,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.20.20.32.00_veh-08,E1_UNRELATED_HISTORICAL_USE,32882,22,2021.09.20.20.32.00_veh-08_00746_01631,ac03d5e2cc6e5f26,COMPLETE,train_pittsburgh,ed982d63e73e531cccbd54d455a92e227c123e449dd555ccba64c6f03571e1cb,0036c2ae5914a24c2d380cf879dd9f772d5822ac8c26a428ce4c78df46180442,true,9.242698,true,true,6dc06897114d685bbfe061ec2c7baee3de8b6b562397398aab5f9ccda495a380,true,true,true,true,7a268286929084befe73eb77b54c5723f520de56e4022e7007940e5c5cd70475,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.16.42.24_veh-08,E1_UNRELATED_HISTORICAL_USE,24832,7,2021.09.21.16.42.24_veh-08_02115_02448,af608288a2295c1e,COMPLETE,train_pittsburgh,f769bf4febb7e8fe8ba266cfca26da9bf52a85ad0350675d3470992b1ef69335,0018b27e835e2f6688b4aa6493c0f1168f4eb62b3943c48f0560eb347113a551,true,9.244513,true,true,a918afc4ec66f23d8d340971e977815ec9e3990d102bfea0fd6ad5977b993bb9,true,true,true,true,1c01d02d6450bd57e6a44b69d9e6f8842b8e1869eec7cf4eacbdcb63f1a5bafe,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.17.53.12_veh-08,E2_BENCHMARK_ENGINEERING,27963,4,2021.09.21.17.53.12_veh-08_01885_02099,c16482c330895d07,COMPLETE,train_pittsburgh,f3e8031a8672d162aa13124de5c1e415e804443ce550223518c53ba9a5a34f17,000699c497fe70310d977b19bbed93d735341213f3a9976e20556ae0c3988dfc,true,8.611517,true,true,baaad530acdb6622ba5a3ff0b62ac08bb359848db131ef2747b5d078a6b399e5,true,true,true,true,fcaa757bfbedbdd63601dd336db2adae1a388af7340753ecb4e3d6ef241635ac,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.18.07.37_veh-45,E1_UNRELATED_HISTORICAL_USE,25528,1,2021.09.21.18.07.37_veh-45_00438_00626,d7e9ce86ec7e5ea6,COMPLETE,train_pittsburgh,d767ef5ee67d6f8272aaaeb038bebbfa4221a824788dbc125aa7c2576f8b951c,00040a7380bee1b1e21ee15c7e267c59731ff1f5273b338d50f206df8e8c1146,true,9.853530,true,true,2c6e80cc3b1381950f8a668015eb3accd147b58c215820163a656f482e7397ee,true,true,true,true,e9e8f51cd20560f292a4492b5cf2800e1defd46a8fa908b10e75a1385180d50d,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.18.54.31_veh-45,E1_UNRELATED_HISTORICAL_USE,26973,7,2021.09.21.18.54.31_veh-45_02138_02345,3df125cd573e517e,COMPLETE,train_pittsburgh,1695250b0938ee02dac687934ee3a54dc30a157bdbba5d27fe11bb13b66b1157,000b1532a69a3864020e0b5be9877f044a323b781aa26eebb13b7e4b64d7572a,true,7.844145,true,true,a96646134c7d3571f13708645de280bc1c03bdb0c5ac6c5bedfb7b9cf8d805f7,true,true,true,true,a5a9045307b2e1ddeda6013ea9b24165133e3a24adf7f43d300d7504186d85c9,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.19.41.31_veh-45,E1_UNRELATED_HISTORICAL_USE,28753,1,2021.09.21.19.41.31_veh-45_01828_02370,c550d665ee3e5574,COMPLETE,train_pittsburgh,f132fcc46a39f8f20985fdca073867a18ba666ad84782da34242f6383e020bd9,0003bf8fd6c8dc7b422cf85ed879e86d2fb07fe56d82c44de7b7c4d0c0b989e0,true,5.322868,true,true,f468a351d6a3a670f25fe3a5dfc4e06a685a79f108000d20683d908dbb081f4e,true,true,true,true,e0ea6abfa3f85587de596eb204ba2811b8343375d3d8c6c35d02c9a0e1fffb22,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.20.04.35_veh-08,E1_UNRELATED_HISTORICAL_USE,37407,1,2021.09.21.20.04.35_veh-08_01935_02511,153451afa6eb53b5,COMPLETE,train_pittsburgh,f4b0c18f32be4a3fc8895cf374fb17e02e186ffe1e709fc9c24ee3bffb854dd4,000071065dbc43f265d1fc72bbfda4918179e74516d2ea2777a38b756df654de,true,4.302560,true,true,61156e1c088216bd6a3e762ac30198a093a1814decaf4d914bef24d2bcd430b6,true,true,true,true,8f71cd2c6ff12a4664f2bc940965d09ae8c5e264d1f624ba002bb838ed818349,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.21.20.37.06_veh-45,E2_BENCHMARK_ENGINEERING,21130,1,2021.09.21.20.37.06_veh-45_00379_00688,db786c1dc47b54bc,COMPLETE,train_pittsburgh,0b912a4b57e109b6201ab6bd35e52f3e2fe1b1e1057001e69fab55bbb42c301b,000d3465e896e4eb675c59edf85d932febc17639acb85b3f1cc795cef545318c,true,6.571020,true,true,a04fb57afbbd57eeac5e41b894b67fc1db6d1ff748fb11b19269504a3250232f,true,true,true,true,1d3168bf396e66f8e0fd1298142e2613cd72e307cc8506aad1ca90395cdda567,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.23.13.07.52_veh-45,E2_BENCHMARK_ENGINEERING,21790,5,2021.09.23.13.07.52_veh-45_00355_00848,92642617344d549f,COMPLETE,train_pittsburgh,7d6e763ea4f11dca7f3097c0493267ea11ece1989e19f8efc031302bc1d2d697,00012193ee023cc75176ce3e2af266de035d425e3d008a69254ed2248ec8c16a,true,4.565492,true,true,cee032aa88097c3061726e2f2cf5e4c8758662a423e2f9ce6b7eb147d004b6ca,true,true,true,true,d35e0fff4bed83df630357ac62f992166c8997b50a74e4399e926d4e6cca2b57,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.23.13.54.40_veh-45,E1_UNRELATED_HISTORICAL_USE,23215,2,2021.09.23.13.54.40_veh-45_01383_01932,102397d06bdb59aa,COMPLETE,train_pittsburgh,dd2105c24592afd9382ed94574e1fb9e1d8836ca2af5d17026d4fc6364049f71,00035d9c272fd05a39efd3ffb3a070989ca26e64a6dac793bc70638dc3685c96,true,5.911614,true,true,61d2709412e2bdd3c9e634ddd83ea5d5d5519f26cc314981d0015b0566be202f,true,true,true,true,06a4932cff130e85ba367fb3b599be314ab3232d91f6038658ebae327b650520,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.23.14.44.24_veh-45,E2_BENCHMARK_ENGINEERING,31499,3,2021.09.23.14.44.24_veh-45_00353_01052,0806bd818a025b1b,COMPLETE,train_pittsburgh,e7426fa01a696c9e190f45a8bd6f42eab151f06612acdd87895bf4082f775b66,000636fdd5763001b469004edc4703c1b0ecb390ec14050a914c0ee63449ceb3,true,7.722069,true,true,62667f1042fca8bb71188c1e63560c333340b2edd637cbaa6efad05df84bb3e9,true,true,true,true,8acdcfec25e264d13c80e93140db51a381f4ff2b63ae8f806482c2183e592252,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.23.17.03.56_veh-45,E1_UNRELATED_HISTORICAL_USE,31936,4,2021.09.23.17.03.56_veh-45_00891_01489,4fbf9c1eca615a6b,COMPLETE,train_pittsburgh,280b06719c1b4806fcb47a87b2fecf71992d56e88172dc20464f143ad95964e2,000830ed7d81898bf135c38e7265c461388cb9f1a51da8155b6047ffdb6218c8,true,7.587115,true,true,1132e6011e43db4a250b362859198e8032233a2d9a3cf9b3eb93d5c47442d830,true,true,true,true,d32dac582d1e1a0098a9b902cebe23419bed158035551fb09bfd1670a72f2805,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
2021.09.23.17.57.13_veh-45,E1_UNRELATED_HISTORICAL_USE,29889,5,2021.09.23.17.57.13_veh-45_00795_01020,344ed285ed6f5ba5,COMPLETE,train_pittsburgh,78d05dc43a34b2fe8a478b3042dc98db313e0e6da2c5000dd617e6bbc4c2d5e6,0009048da30c25459a3e199bf9a6f3009412b8a49193772165a80bd97c1631c7,true,6.302910,true,true,da7ed0ad6689ae3563daed0e10bf3f11f70a8d3e67934bab52fc53bb5f600e2e,true,true,true,true,1c8866f64d7a9239a7fa876aa5464df3a9ae0a5a49de1efa1b74c1f5991b4359,true,NO_DUPLICATE_SESSION_ID_FROZEN_SOURCE_ALIASES_CANONICALIZED,STATIC_ELIGIBLE,,,false
